,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,km_cluster,PCA1,PCA2,Cluster_DBSCAN
2818,2269.800656,0.714286,0.0,0.0,0.0,3359.844146,0.0,0.0,0.0,0.142857,3,0,3500.0,403.640958,967.007841,0.0,7,1,-2.141092774318435,0.8764440640908784,0
2819,750.070967,1.0,311.2,311.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,1000.0,544.179931,181.243059,0.0,12,1,-1.3144663651931525,-0.7573278820560063,0
2820,2287.854278,0.909091,0.0,0.0,0.0,1176.120124,0.0,0.0,0.0,0.166667,7,0,6000.0,3532.758968,551.975557,0.0,12,1,-1.3308454601456707,1.223412312155233,0
2821,7.817753,0.272727,170.02,0.0,170.02,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,373.02841,73.301702,0.5,12,1,-1.0054757067639475,-1.9799322787094138,0
2822,877.603886,1.0,7786.4,215.0,7571.4,0.0,1.0,0.083333,1.0,0.0,0,68,6500.0,7328.487542,2494.776569,0.916667,12,0,6.633207218081255,-1.1167180111665476,0
2823,11642.60156,1.0,15108.47,2370.0,12738.47,0.0,1.0,0.5,1.0,0.0,0,298,12000.0,16005.45204,11652.56511,0.0,12,0,15.923596259685944,3.256249064387657,-1
2824,2893.135916,1.0,0.0,0.0,0.0,1188.127404,0.0,0.0,0.0,0.166667,4,0,4000.0,877.652143,928.776392,0.0,12,1,-1.5846516764721432,0.8702887874928691,0
2825,1589.083369,1.0,0.0,0.0,0.0,1527.089071,0.0,0.0,0.0,0.428571,4,0,2000.0,287.350882,411.733393,0.0,7,1,-2.255766154183576,1.0517174955963022,0
2826,2540.711001,1.0,844.38,844.38,0.0,197.620055,0.5,0.5,0.0,0.083333,1,11,7000.0,576.312714,532.652119,0.0,12,1,0.008676865865381612,0.139302884770059,0
2827,1023.124791,1.0,1537.93,1093.67,444.26,247.04197,0.75,0.583333,0.583333,0.083333,1,25,9000.0,1070.149971,235.241959,0.0,12,2,1.3441673114412,-0.3769459094881488,0
2828,3937.87556,1.0,0.0,0.0,0.0,1767.100074,0.0,0.0,0.0,0.25,3,0,12000.0,2108.79056,1046.614165,0.0,12,3,-0.9873171357799673,1.9545716175756955,0
2829,1079.008102,1.0,0.0,0.0,0.0,1259.571764,0.0,0.0,0.0,0.545455,9,0,1200.0,1379.635287,271.364415,0.090909,11,1,-2.0313457989933235,1.4202980618148509,0
2830,2545.614986,1.0,0.0,0.0,0.0,1353.803704,0.0,0.0,0.0,0.333333,8,0,3000.0,716.417015,947.744413,0.0,12,1,-1.7780058210326402,1.3667427827150431,0
2831,1659.414215,1.0,324.0,324.0,0.0,2039.735576,0.166667,0.166667,0.0,0.25,7,3,4000.0,510.211233,542.325234,0.0,12,1,-1.2814828789304953,1.039874661911731,0
2832,4484.839808,1.0,591.3,0.0,591.3,1402.722044,0.75,0.0,0.75,0.083333,1,23,6500.0,1476.731171,1233.335517,0.0,12,2,0.5717139328402668,0.38268579878915193,0
2833,335.360271,1.0,3237.47,3237.47,0.0,0.0,0.75,0.75,0.0,0.0,0,19,2000.0,3137.11501,124.831219,0.571429,12,2,1.6709939464791086,-1.080062806556485,0
2834,8214.860286,1.0,5213.41,2396.6,2816.81,0.0,1.0,0.833333,0.916667,0.0,0,79,15000.0,2137.637765,2046.519248,0.0,12,0,5.628248978582763,1.0816144320050667,0
2835,745.72702,0.727273,137.7,35.0,102.7,0.0,0.166667,0.083333,0.166667,0.0,0,3,2000.0,2443.972329,3239.395001,0.0,12,1,-1.1730036442605352,-0.5385767007343512,0
2836,302.091029,0.818182,0.0,0.0,0.0,3688.086261,0.0,0.0,0.0,0.166667,8,0,2000.0,4032.526313,87.872257,0.1,12,1,-1.6629734420204236,1.059149250384925,0
2837,438.550144,1.0,3647.61,3403.79,243.82,0.0,1.0,1.0,0.916667,0.0,0,65,7500.0,3130.109064,172.078686,0.25,12,0,3.8594924168821176,-1.0642891191524426,0
2838,646.745968,0.818182,0.0,0.0,0.0,889.412824,0.0,0.0,0.0,0.333333,6,0,1350.0,789.132988,184.544674,0.0,12,1,-2.0542140789688634,0.5205170218485707,0
2839,9266.08054,1.0,100.0,0.0,100.0,4383.296268,0.333333,0.0,0.25,0.166667,3,4,17500.0,2444.123547,2603.406476,0.0,12,3,0.23373493869019774,3.5828735604703765,0
2840,2735.480264,0.636364,100.0,0.0,100.0,6964.780053,0.333333,0.0,0.25,0.5,11,4,9000.0,1129.128267,1362.581887,0.0,12,3,-1.1521851657598807,3.1071455023452037,0
2841,160.530303,0.363636,299.38,299.38,0.0,836.768709,0.166667,0.166667,0.0,0.083333,4,5,1200.0,41.244164,89.772488,0.0,12,1,-1.7673067726929146,-0.6621998313497646,0
2842,2.386716,0.454545,115.0,0.0,115.0,0.0,1.0,0.0,0.916667,0.0,0,12,8500.0,99.456136,21.497533,0.0,12,2,-0.035514154447811135,-1.5884290376511776,0
2843,199.753857,1.0,1569.23,940.51,628.72,0.0,1.0,0.666667,0.833333,0.0,0,42,7500.0,1480.652512,187.544352,0.916667,12,2,2.4778358653035406,-1.7511240724338455,0
2844,1647.990537,1.0,127.46,127.46,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3500.0,414.257207,486.378735,0.0,12,1,-1.3828043329887012,-0.37278081669942553,0
2845,1362.551313,1.0,0.0,0.0,0.0,73.99384,0.0,0.0,0.0,0.090909,1,0,1500.0,312.512407,357.297959,0.0,11,1,-1.866323849549405,-0.2606394123565052,0
2846,2221.252825,0.545455,0.0,0.0,0.0,6448.247202,0.0,0.0,0.0,0.333333,12,0,7000.0,397.799248,477.915036,0.0,12,3,-1.9178205075137091,2.5636992421764373,0
2847,101.138672,1.0,1411.82,546.02,865.8,0.0,1.0,1.0,0.833333,0.0,0,42,3500.0,1357.403057,176.899874,0.75,12,2,2.4580248824325373,-1.9787620858164656,0
2848,19.411374,1.0,229.92,0.0,229.92,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,254.145406,142.377232,0.5,12,2,0.22958493560117715,-2.0481744926637235,0
2849,189.11961,1.0,429.88,0.0,429.88,0.0,1.0,0.0,1.0,0.0,0,19,10000.0,723.776734,203.340471,0.0,12,2,0.7462633925689514,-1.1270683085873676,0
2850,67.86054,0.363636,295.64,189.0,106.64,0.0,0.666667,0.083333,0.666667,0.0,0,9,3000.0,374.782336,68.395337,0.0,12,1,-0.7054603711496515,-1.6789993035209776,0
2851,1338.317684,0.909091,0.0,0.0,0.0,1961.77281,0.0,0.0,0.0,0.083333,1,0,2000.0,2313.97005,398.031823,0.111111,12,1,-1.6058071850746496,0.20079976768656435,0
2852,5099.850196,1.0,805.45,695.9,109.55,587.441992,0.833333,0.416667,0.666667,0.25,4,22,5000.0,1922.297415,3777.37996,0.0,12,2,0.9501581146633188,1.0160430100430582,0
2853,68.222735,0.909091,537.68,0.0,537.68,0.0,0.916667,0.0,0.916667,0.0,0,22,3000.0,577.379225,182.870068,0.454545,12,2,0.4611195223947361,-1.8942186548150142,0
2854,4028.756012,1.0,361.07,104.38,256.69,0.0,1.0,0.166667,1.0,0.0,0,18,4300.0,1279.931508,1537.985,0.0,12,2,0.7822091423391468,-0.612256938285586,0
2855,9.730297,0.636364,99.24,0.0,99.24,0.0,0.583333,0.0,0.583333,0.0,0,8,1000.0,195.347822,104.212617,0.142857,12,1,-0.9394813090226272,-1.7034535861347264,0
2856,224.915345,0.545455,2330.0,0.0,2330.0,0.0,0.5,0.0,0.416667,0.0,0,6,7500.0,3795.415177,194.174903,1.0,12,2,1.1707526820462872,-1.4072314592641642,0
2857,1378.911019,1.0,0.0,0.0,0.0,454.311051,0.0,0.0,0.0,0.416667,5,0,1500.0,782.706659,424.424148,0.0,12,1,-1.9364120401676148,0.8181998884883233,0
2858,2017.948347,1.0,1137.55,1137.55,0.0,145.93864,0.333333,0.333333,0.0,0.166667,2,14,2500.0,2416.247973,667.805708,0.0,12,1,-0.2824234433702325,0.2516493447259402,0
2859,409.194212,0.545455,1213.23,1213.23,0.0,1751.419465,0.25,0.25,0.0,0.416667,8,9,6000.0,5997.800728,178.416838,0.0,12,1,-0.43963107324087586,1.4992375685447732,0
2860,3130.53708,1.0,428.16,428.16,0.0,688.362421,0.333333,0.333333,0.0,0.25,3,7,4300.0,734.931543,688.847827,0.0,12,1,-0.7219452684317603,0.7594334462733838,0
2861,1143.409012,1.0,0.0,0.0,0.0,47.241537,0.0,0.0,0.0,0.083333,1,0,1200.0,283.066151,353.608086,0.0,12,1,-1.833087838282174,-0.35088838319979887,0
2862,4215.771256,1.0,0.0,0.0,0.0,7870.352952,0.0,0.0,0.0,0.416667,16,0,7500.0,5197.380969,1561.708701,0.083333,12,3,-1.131866788513564,4.409893664330479,0
2863,54.952957,0.636364,470.12,0.0,470.12,0.0,0.333333,0.0,0.333333,0.0,0,4,10000.0,1042.208975,178.107513,0.666667,12,2,-0.32314682827813046,-1.1319064440776059,0
2864,1539.46423,1.0,629.78,423.89,205.89,0.0,0.333333,0.083333,0.166667,0.0,0,6,2000.0,559.336578,467.519551,0.0,12,1,-0.849254590696553,-0.6616735008804744,0
2865,2589.500085,1.0,0.0,0.0,0.0,2529.709392,0.0,0.0,0.0,0.166667,4,0,5000.0,1647.938923,687.719999,0.0,12,1,-1.4914858364894452,1.2085065057676616,0
2866,798.070226,1.0,660.02,530.19,129.83,189.780271,0.333333,0.333333,0.25,0.083333,2,16,2050.0,1238.467693,328.249203,0.0,12,1,-0.4157292170523335,-0.4636254674720614,0
2867,6877.333016,1.0,0.0,0.0,0.0,3801.1506,0.0,0.0,0.0,0.25,3,0,9000.0,1370.858877,1757.148202,0.0,12,3,-1.0891543963242378,2.740494296556901,0
2868,234.544023,1.0,2453.46,408.97,2044.49,0.0,1.0,0.333333,1.0,0.0,0,54,6500.0,2869.929774,199.539528,0.75,12,2,3.0356791630154225,-1.6746940336412366,0
2869,4420.693904,1.0,0.0,0.0,0.0,3202.933702,0.0,0.0,0.0,1.0,32,0,4600.0,2831.140832,2544.866539,0.0,12,3,-1.8397823262994915,5.447720302899344,0
2870,5757.919072,1.0,5544.45,3169.2,2375.25,2722.524205,1.0,0.75,1.0,0.416667,8,59,7000.0,2370.147958,2411.305205,0.0,12,0,4.524598578956989,2.1227475911546,0
2871,2341.625484,1.0,2153.83,1260.08,893.75,0.0,0.916667,0.083333,0.916667,0.0,0,13,7500.0,774.4989,688.1366,0.0,12,2,1.355184430819851,-0.6870040980173421,0
2872,1022.687467,1.0,409.92,0.0,409.92,177.186666,1.0,0.0,1.0,0.25,6,12,1000.0,774.611541,940.657454,0.0,12,2,0.01134177416433916,-0.5420602227458268,0
2873,1497.869891,1.0,806.64,681.69,124.95,0.0,0.833333,0.75,0.416667,0.0,0,26,1700.0,826.296904,857.418392,0.0,12,2,0.7693878004858228,-1.0311042357225664,0
2874,115.340163,1.0,54.67,0.0,54.67,727.568806,0.166667,0.0,0.166667,0.166667,2,2,1200.0,410.867044,115.03558,0.0,12,1,-1.6185551011974975,-0.3277368632559129,0
2875,1175.749847,1.0,848.26,115.0,733.26,1032.462268,0.916667,0.083333,0.833333,0.083333,2,12,1200.0,2117.531771,838.137478,0.083333,12,2,0.41086577011178355,-0.7550852017755915,0
2876,512.058666,0.818182,921.2,664.73,256.47,0.0,0.416667,0.166667,0.25,0.0,0,7,5500.0,1851.553319,786.58816,0.0,12,1,-0.31304411331696136,-0.6649196242263142,0
2877,40.645069,1.0,636.83,636.83,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,7500.0,670.205252,182.978696,0.416667,12,2,0.3161739692996682,-0.9833977011332372,0
2878,12323.84536,1.0,989.32,989.32,0.0,0.0,0.090909,0.090909,0.0,0.0,0,2,18000.0,9542.247486,2540.084696,0.0,11,3,1.1781456278135567,3.6528321656962364,0
2879,967.177679,1.0,208.4,0.0,208.4,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,431.402414,846.724721,0.0,12,1,-1.104218052144994,-0.9139579992447061,0
2880,97.453056,0.818182,334.73,334.73,0.0,19.551802,0.083333,0.083333,0.0,0.083333,1,1,2500.0,234.271939,117.297542,0.25,12,1,-1.499880166720276,-0.7861973550156557,0
2881,346.782576,1.0,961.12,961.12,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,7000.0,409.11342,373.884808,0.0,12,1,-0.4332302763263733,-0.4943694819797548,0
2882,32.228288,0.636364,73.45,73.45,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,25.162565,163.322311,0.0,12,1,-1.5348850462993355,-0.9609710130169699,0
2883,39.642014,1.0,0.0,0.0,0.0,45.175571,0.0,0.0,0.0,0.083333,1,0,5000.0,0.0,312.343947,0.0,12,1,-1.6928888230172559,-0.34495878267036784,0
2884,1902.444082,1.0,0.0,0.0,0.0,2272.984507,0.0,0.0,0.0,0.083333,3,0,2500.0,2751.373324,650.087006,0.083333,12,1,-1.4857998233541063,0.6566071296322618,0
2885,600.777518,1.0,760.38,269.53,490.85,0.0,1.0,0.166667,1.0,0.0,0,35,4500.0,829.712416,186.053091,0.0,12,2,1.0139403171425494,-1.4072568509814163,0
2886,2864.644318,0.9,135.0,70.0,65.0,4345.320169,0.5,0.2,0.4,0.5,10,7,7000.0,1626.504396,656.858685,0.0,10,3,-0.6973270732989921,2.3792341315039294,0
2887,4994.957253,1.0,0.0,0.0,0.0,2539.708186,0.0,0.0,0.0,0.416667,7,0,6400.0,1107.988488,1242.754558,0.0,12,3,-1.4589921501687926,2.4880516633423087,0
2888,5392.29598,1.0,0.0,0.0,0.0,4020.9308,0.0,0.0,0.0,0.25,5,0,8000.0,8237.315179,1167.409427,0.090909,12,3,-0.5794229632880078,3.0630680201941107,0
2889,1841.606048,1.0,0.0,0.0,0.0,2592.516363,0.0,0.0,0.0,0.625,10,0,2500.0,372.508487,427.337579,0.0,8,3,-2.28634452847734,2.1570549768462475,0
2890,2809.125422,1.0,65.5,65.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,534.051634,1900.025531,0.0,12,1,-1.3463851399908948,-0.06979702052284824,0
2891,1305.724538,1.0,509.88,0.0,509.88,93.018864,1.0,0.0,1.0,0.083333,1,24,1200.0,913.23046,1929.692587,0.0,12,2,0.4314357562210493,-1.0867158341498617,0
2892,258.148852,1.0,433.2,0.0,433.2,0.0,1.0,0.0,1.0,0.0,0,24,6000.0,229.824503,162.312596,0.0,12,2,0.5505595171367144,-1.426201088910546,0
2893,162.722336,1.0,222.7,94.7,128.0,0.0,0.5,0.166667,0.333333,0.0,0,8,4250.0,367.719858,166.661302,0.0,12,1,-0.6252134009704116,-0.9998293545986464,0
2894,4007.610043,1.0,83.0,83.0,0.0,9003.084705,0.083333,0.083333,0.0,0.25,12,1,10000.0,1308.070478,1221.251121,0.0,12,3,-1.1135977801988315,3.8061998433030237,0
2895,11.759081,0.181818,100.94,0.0,100.94,0.0,0.166667,0.0,0.166667,0.0,0,2,6000.0,567.062237,134.693402,0.666667,12,1,-1.3228424856831231,-1.5423503517328214,0
2896,1384.008582,1.0,0.0,0.0,0.0,102.319161,0.0,0.0,0.0,0.166667,1,0,1500.0,183.35091,212.446542,0.0,6,1,-2.21785311055143,-0.09219235404207317,0
2897,6980.228444,1.0,4400.0,4000.0,400.0,913.382295,0.333333,0.083333,0.333333,0.083333,1,5,10000.0,1530.593874,1596.221236,0.0,12,3,1.592835631263771,1.64448528391509,0
2898,2964.124423,1.0,118.05,0.0,118.05,157.301178,0.083333,0.0,0.083333,0.25,4,2,3000.0,359.886515,17563.48542,0.0,12,3,-1.0392064542245167,1.8642470139958967,0
2899,78.287038,1.0,1045.76,63.2,982.56,0.0,1.0,0.083333,1.0,0.0,0,25,7000.0,944.999337,133.973858,0.4,12,2,1.2791218307334926,-1.5980337314526647,0
2900,1307.937701,1.0,1280.58,237.4,1043.18,0.0,0.833333,0.083333,0.833333,0.0,0,28,1800.0,544.411381,337.179545,0.0,12,2,0.7275158805323234,-1.2989554469874245,0
2901,27.93791,0.727273,205.92,0.0,205.92,0.0,0.666667,0.0,0.666667,0.0,0,24,1200.0,327.268542,110.286711,0.181818,12,2,-0.414870263619557,-1.740042946674162,0
2902,77.305919,0.727273,171.06,0.0,171.06,0.0,0.5,0.0,0.5,0.0,0,6,1500.0,329.587528,148.763367,0.0,12,1,-1.026756242536934,-1.4206281969635086,0
2903,807.091888,1.0,1272.53,356.64,915.89,0.0,1.0,0.5,1.0,0.0,0,66,6000.0,2274.388713,227.352478,0.25,12,2,2.4494991211642176,-1.3424708379912764,0
2904,5423.576453,1.0,1672.55,107.89,1564.66,2768.037239,1.0,0.083333,1.0,0.166667,9,40,8500.0,2411.575976,4716.185183,0.0,12,3,2.1218586888585413,1.7426673127786754,0
2905,1290.524209,1.0,1518.26,1024.83,493.43,39.054692,1.0,0.333333,0.916667,0.083333,1,22,1700.0,294.227995,383.572166,0.0,12,2,1.0035237863794229,-1.1593244916493919,0
2906,34.869037,1.0,356.32,0.0,356.32,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,286.841222,129.155038,0.571429,8,2,-0.113151346594823,-2.0831154902880398,0
2907,811.564879,1.0,558.08,492.04,66.04,0.0,0.583333,0.416667,0.166667,0.0,0,12,8500.0,694.594504,201.679842,0.0,12,2,0.07071771909132141,-0.5254255633117594,0
2908,1109.109473,1.0,113.0,113.0,0.0,189.801109,0.1,0.1,0.0,0.1,1,2,2500.0,200.741855,234.552176,0.0,10,1,-1.6444268634553993,-0.26517114147210735,0
2909,969.034643,1.0,50.85,50.85,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,256.061264,309.02637,0.0,12,1,-1.451080136897107,-0.7310231222824984,0
2910,80.167956,0.545455,1053.52,1053.52,0.0,0.0,0.416667,0.416667,0.0,0.0,0,12,3000.0,970.48092,67.064056,0.125,12,1,-0.49892731706443544,-1.1596473541735781,0
2911,607.912561,1.0,205.84,205.84,0.0,1076.492197,0.25,0.25,0.0,0.25,3,3,6000.0,258.631069,202.93187,0.0,12,1,-1.108517013882882,0.42067991484684447,0
2912,0.0,0.0,199.73,22.0,177.73,0.0,0.454545,0.090909,0.454545,0.0,0,6,9000.0,5557.460834,312.343947,0.0,11,1,-0.5040039531798759,-0.8318445177307875,0
2913,1758.703148,1.0,3955.35,3502.36,452.99,0.0,0.916667,0.916667,0.166667,0.0,0,29,7500.0,3561.755293,395.409663,0.0,12,2,2.7821588739414893,-0.17462476852545264,0
2914,169.062888,1.0,1556.66,209.33,1347.33,0.0,0.916667,0.083333,0.833333,0.0,0,23,1000.0,1234.677121,169.47941,0.25,12,2,0.9456663107616989,-1.7235971749073558,0
2915,268.577278,0.181818,0.0,0.0,0.0,5625.798427,0.0,0.0,0.0,0.083333,1,0,9000.0,34107.07499,761.962503,1.0,12,3,1.6769311640396753,3.0833062231015327,0
2916,1431.670328,1.0,1020.76,0.0,1020.76,0.0,1.0,0.0,1.0,0.0,0,27,5000.0,524.610416,409.222015,0.0,12,2,0.9626492076794827,-1.2237801477764434,0
2917,241.097264,1.0,790.6,63.9,726.7,0.0,1.0,0.083333,1.0,0.0,0,42,1500.0,478.948292,168.169675,0.166667,12,2,0.9424876086019265,-1.8266076744870983,0
2918,1484.705242,1.0,2673.3,2272.02,401.28,4104.024116,0.916667,0.666667,1.0,0.5,29,26,5000.0,6169.78218,646.953153,0.0,12,3,2.158159281623247,3.15946433479054,0
2919,54.80309,0.636364,462.32,0.0,462.32,0.0,0.583333,0.0,0.5,0.0,0,8,5000.0,422.709468,82.062989,0.454545,12,2,-0.3959145312300188,-1.5803951243495389,0
2920,1687.570137,1.0,162.04,73.04,89.0,0.0,0.25,0.083333,0.166667,0.0,0,4,1800.0,331.015115,919.874346,0.0,12,1,-1.1673829162933245,-0.6115560585837697,0
2921,1182.045732,1.0,130.0,70.0,60.0,0.0,0.416667,0.166667,0.166667,0.0,0,5,1200.0,279.439759,293.907914,0.0,12,1,-1.0349830636722843,-0.8842973123267462,0
2922,2304.087171,1.0,0.0,0.0,0.0,3511.369006,0.0,0.0,0.0,0.166667,3,0,3000.0,3004.655015,586.763635,0.083333,12,1,-1.4658227215949742,1.2251603517977447,0
2923,8030.872986,1.0,0.0,0.0,0.0,4904.289845,0.0,0.0,0.0,0.833333,50,0,8500.0,5467.375109,2135.03681,0.0,12,3,-1.2763826628852237,7.708851654964202,0
2924,1.151323,0.181818,60.3,60.3,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,697.573197,312.343947,0.0,12,1,-2.0346646206686883,-1.2868103261984996,0
2925,188.701762,0.454545,900.45,900.45,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,1002.783773,74.503021,0.0,12,1,-1.5279965351018974,-1.0422980068698133,0
2926,2136.814161,1.0,0.0,0.0,0.0,2120.653422,0.0,0.0,0.0,0.333333,5,0,6000.0,1164.792197,527.241747,0.0,12,1,-1.580588425755951,1.4690447327053355,0
2927,1747.858092,1.0,3048.4,2500.8,547.6,119.336811,0.75,0.666667,0.333333,0.083333,1,30,3000.0,1390.388571,403.49587,0.0,12,2,1.6768354047018064,-0.43310904204116024,0
2928,2637.334329,1.0,0.0,0.0,0.0,1204.068667,0.0,0.0,0.0,0.583333,14,0,3000.0,525.003763,994.387979,0.0,12,3,-1.9412540797570534,2.2509034868475384,0
2929,499.437461,1.0,0.0,0.0,0.0,496.939698,0.0,0.0,0.0,0.083333,1,0,1200.0,956.458532,216.205066,0.0,12,1,-1.8111943421017094,-0.33192134930433265,0
2930,21.32716,1.0,309.74,0.0,309.74,0.0,1.0,0.0,1.0,0.0,0,19,8500.0,444.809305,142.818479,0.454545,12,2,0.7603897594362509,-1.5819594406065607,0
2931,1534.294061,1.0,6508.72,3342.9,3165.82,0.0,1.0,0.25,1.0,0.0,0,44,6000.0,4954.001262,379.022468,0.0,12,0,4.500297798954035,-0.5950423423873048,0
2932,61.954938,1.0,477.42,0.0,477.42,0.0,1.0,0.0,1.0,0.0,0,36,6000.0,584.052195,165.016896,0.583333,12,2,1.050148012381367,-1.8215585980002589,0
2933,1294.324002,1.0,0.0,0.0,0.0,101.183886,0.0,0.0,0.0,0.083333,1,0,1500.0,495.527043,393.227405,0.0,12,1,-1.788196486379858,-0.26897661039822013,0
2934,657.831607,1.0,612.25,0.0,612.25,1422.284696,1.0,0.0,1.0,0.083333,1,20,1500.0,2223.160653,170.167003,0.142857,12,2,0.5350152640736043,-1.0156998756506002,0
2935,2708.9687,1.0,0.0,0.0,0.0,1655.456304,0.0,0.0,0.0,0.166667,4,0,3000.0,647.36814,587.545978,0.0,12,1,-1.6874264229846867,0.8218207002168109,0
2936,689.764098,0.818182,0.0,0.0,0.0,2289.78885,0.0,0.0,0.0,0.416667,8,0,1800.0,2476.929255,202.931859,0.0,12,1,-1.9362835655143062,1.3062584108446245,0
2937,6329.586806,0.714286,0.0,0.0,0.0,5489.844176,0.0,0.0,0.0,0.571429,6,0,14600.0,18091.01347,1513.375079,0.25,7,3,0.22531662808716926,5.396112664394958,0
2938,4446.40675,1.0,0.0,0.0,0.0,245.067148,0.0,0.0,0.0,0.083333,1,0,5000.0,1193.527453,2042.217585,0.0,12,1,-1.3229083538042867,0.783078587233695,0
2939,1173.662921,0.818182,0.0,0.0,0.0,1422.490362,0.0,0.0,0.0,0.083333,1,0,1800.0,238.582391,258.649795,0.0,12,1,-1.9107746314045952,-0.12948104326048993,0
2940,21.881488,1.0,168.08,0.0,168.08,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,197.731378,156.052167,0.545455,12,2,-0.3785734403036214,-1.8017916316775635,0
2941,1518.638794,0.727273,0.0,0.0,0.0,5187.029833,0.0,0.0,0.0,0.25,12,0,5500.0,6744.953537,1158.232955,0.125,12,3,-1.2373681738382165,2.5161875504809688,0
2942,1061.439175,1.0,0.0,0.0,0.0,137.757459,0.0,0.0,0.0,0.083333,1,0,1200.0,446.265741,238.961902,0.0,12,1,-1.8261656081666193,-0.34167808326562005,0
2943,1579.728772,1.0,0.0,0.0,0.0,124.941315,0.0,0.0,0.0,0.083333,1,0,1800.0,464.305701,482.666125,0.0,12,1,-1.7574837502853111,-0.1852909210754782,0
2944,6.149295,0.181818,169.01,0.0,169.01,0.0,0.25,0.0,0.25,0.0,0,3,10000.0,731.852542,128.525835,0.666667,12,1,-0.8967371194193015,-1.3457570912741996,0
2945,2848.735428,1.0,95.67,95.67,0.0,272.559361,0.083333,0.083333,0.0,0.083333,1,1,5500.0,679.138272,892.599825,0.0,12,1,-1.2476323031608247,0.3423194992018854,0
2946,32.215585,1.0,0.0,0.0,0.0,758.123122,0.0,0.0,0.0,0.083333,3,0,7500.0,838.652563,216.581883,0.083333,12,1,-1.4573652401451476,0.10267837596436062,0
2947,5823.907919,1.0,0.0,0.0,0.0,3225.842654,0.0,0.0,0.0,0.666667,24,0,9500.0,1214.067137,1515.023913,0.0,12,3,-1.4588723955162646,4.61219774373445,0
2948,978.567283,1.0,1401.54,0.0,1401.54,0.0,1.0,0.0,1.0,0.0,0,14,4500.0,1769.181653,302.284864,0.0,12,2,1.0339194521368475,-1.2321698564663568,0
2949,1588.447753,1.0,825.96,825.96,0.0,913.94708,0.333333,0.333333,0.0,0.166667,4,4,4000.0,258.557194,308.812474,0.0,6,1,-1.0925617826131109,0.34264833757381774,0
2950,1530.883538,1.0,964.67,964.67,0.0,0.0,0.3,0.3,0.0,0.0,0,10,3000.0,288.366557,605.921914,0.0,10,1,-0.698164231610101,-0.5005498973012381,0
2951,180.230777,0.818182,1653.91,997.1,656.81,0.0,0.75,0.666667,0.583333,0.0,0,35,11500.0,1785.782313,159.46795,0.555556,12,2,2.0377183438452655,-1.0939904946576342,0
2952,256.182628,0.181818,111.39,111.39,0.0,0.0,0.166667,0.166667,0.0,0.0,0,4,10000.0,16842.39187,751.683377,0.333333,12,2,0.35520133742973653,0.5409244061633603,0
2953,1794.484219,1.0,197.7,197.7,0.0,271.900257,0.25,0.25,0.0,0.083333,1,3,1950.0,587.264565,630.117605,0.0,12,1,-1.1511615167860794,-0.20741586741708515,0
2954,1103.988247,1.0,0.0,0.0,0.0,2070.856333,0.0,0.0,0.0,0.666667,13,0,6500.0,333.050357,283.564425,0.0,12,3,-1.888585415620623,2.414606056484429,0
2955,1783.622522,1.0,0.0,0.0,0.0,99.516488,0.0,0.0,0.0,0.083333,1,0,2000.0,453.767518,509.410087,0.0,12,1,-1.7358396282077755,-0.1369677940700312,0
2956,3560.734141,1.0,0.0,0.0,0.0,1466.123982,0.0,0.0,0.0,0.083333,3,0,4000.0,886.116717,1055.467811,0.0,12,1,-1.5068864050499182,0.8256659014096608,0
2957,4751.340645,1.0,309.86,0.0,309.86,0.0,0.5,0.0,0.5,0.0,0,5,8600.0,5883.427252,1488.472099,0.0,12,2,0.36414886953970343,0.6919813882521209,0
2958,33.663794,1.0,585.6,0.0,585.6,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,578.786142,191.914428,0.916667,12,2,0.5920594053698933,-2.3500827183519646,0
2959,124.739834,1.0,1004.3,0.0,1004.3,0.0,0.916667,0.0,0.833333,0.0,0,11,4000.0,970.981432,179.454519,1.0,12,2,0.8835994347806116,-2.0419426226210584,0
